timestamp,transaction_type,amount,origin_balance_before,origin_balance_after,destination_balance_before,destination_balance_after,transactions_last_hour,is_foreign,new_device,is_fraud
2025-02-27 23:45:26.085529,DEBIT,3181.68,1930.13,12.52,0.0,3187.21,6,1,1,1.0
2025-03-10 06:45:26.085532,CASH_IN,413.72,2326.46,1912.74,26.12,439.84,0,0,0,0.0
2025-03-23 22:45:26.085534,DEBIT,892.83,2178.12,1285.29,3735.94,4628.77,0,0,0,0.0
2025-03-22 17:45:26.085536,DEBIT,42.71,445.47,402.76,1558.57,1601.28,2,0,0,0.0
2025-03-13 14:45:26.085538,PAYMENT,719.44,2419.16,1699.72,472.96,1192.4,0,0,0,0.0
2025-03-11 16:45:26.085540,PAYMENT,796.57,432.11,-364.46,1563.47,2360.04,1,0,0,0.0
2025-02-28 03:45:26.085542,TRANSFER,891.07,2921.41,2030.34,1701.85,2592.92,0,0,0,0.0
2025-03-25 17:45:26.085544,PAYMENT,41.59,2202.7,2161.11,2349.03,2390.62,0,1,0,0.0
2025-03-23 01:45:26.085546,DEBIT,289.18,1246.3,957.12,765.64,1054.82,1,0,1,0.0
2025-03-19 00:45:26.085548,PAYMENT,672.95,3468.68,2795.73,664.61,1337.56,1,0,0,0.0
2025-03-08 16:45:26.085550,TRANSFER,544.53,1216.95,672.42,2077.9,2622.43,0,0,0,0.0
2025-03-16 08:45:26.085552,TRANSFER,4145.92,1092.79,30.55,0.0,3022.56,4,0,1,1.0
2025-03-18 16:45:26.085555,PAYMENT,391.91,3433.86,3041.95,5424.59,5816.5,0,0,0,0.0
2025-03-03 23:45:26.085557,DEBIT,6564.35,1755.11,5.75,0.0,4119.26,6,1,1,1.0
2025-03-22 12:45:26.085559,PAYMENT,1282.54,2896.12,1613.58,673.6,1956.14,1,0,0,0.0
2025-02-25 17:45:26.085561,PAYMENT,531.19,1019.97,488.78,3629.1,4160.29,0,0,0,0.0
2025-03-11 17:45:26.085563,CASH_IN,636.03,3205.5,2569.47,2195.91,2831.94,2,0,0,0.0
2025-03-04 11:45:26.085565,PAYMENT,516.87,2295.8,1778.93,3139.79,3656.66,0,0,0,0.0
2025-03-04 22:45:26.085567,TRANSFER,885.22,2607.37,1722.15,2060.11,2945.33,0,0,1,0.0
2025-03-23 22:45:26.085569,DEBIT,748.73,1732.21,983.48,3224.49,3973.22,1,0,0,0.0
2025-03-08 12:45:26.085571,CASH_OUT,180.09,4444.65,4264.56,2799.43,2979.52,0,0,0,0.0
2025-02-27 15:45:26.085573,PAYMENT,316.19,4805.66,4489.47,2162.75,2478.94,2,0,1,0.0
2025-03-01 05:45:26.085575,CASH_OUT,197.21,1305.58,1108.37,974.0,1171.21,1,0,0,0.0
2025-03-06 00:45:26.085577,TRANSFER,12000.2,3389.53,3.24,0.0,2278.6,12,0,1,1.0
2025-03-02 05:45:26.085579,DEBIT,690.59,380.39,-310.2,360.05,1050.64,0,0,0,0.0
2025-02-27 04:45:26.085581,PAYMENT,321.29,2764.52,2443.23,1410.74,1732.03,1,0,0,0.0
2025-03-11 07:45:26.085584,PAYMENT,297.33,666.51,369.18,2828.67,3126.0,0,0,0,0.0
2025-03-12 20:45:26.085586,PAYMENT,741.57,2604.86,1863.29,2197.24,2938.81,0,0,0,0.0
2025-03-15 02:45:26.085588,CASH_IN,771.48,745.64,-25.84,569.89,1341.37,2,0,0,0.0
2025-03-16 16:45:26.085590,TRANSFER,739.43,1311.77,572.34,2661.74,3401.17,1,0,0,0.0
2025-03-24 01:45:26.085592,PAYMENT,1637.88,1351.86,20.26,0.0,461.08,4,1,1,1.0
2025-03-16 06:45:26.085594,TRANSFER,591.75,898.17,306.42,1898.92,2490.67,0,1,1,0.0
2025-03-09 23:45:26.085596,DEBIT,533.27,938.89,405.62,3173.81,3707.08,1,0,0,0.0
2025-03-17 15:45:26.085598,TRANSFER,219.12,1402.98,1183.86,88.7,307.82,1,0,0,0.0
2025-03-14 11:45:26.085600,TRANSFER,222.05,1769.1,1547.05,1704.62,1926.67,0,0,0,0.0
2025-03-12 13:45:26.085602,DEBIT,4204.85,2484.7,17.29,0.0,1285.24,8,1,1,1.0
2025-03-18 13:45:26.085604,DEBIT,558.94,4791.06,4232.12,3454.05,4012.99,1,0,1,0.0
2025-03-03 12:45:26.085606,PAYMENT,666.01,579.69,-86.32,4199.56,4865.57,1,0,0,0.0
2025-03-25 09:45:26.085608,CASH_IN,737.31,2190.06,1452.75,2166.35,2903.66,0,1,0,0.0
2025-03-22 03:45:26.085611,PAYMENT,949.81,3158.98,2209.17,2553.86,3503.67,0,0,0,0.0
2025-03-18 03:45:26.085613,TRANSFER,267.23,936.66,669.43,3139.62,3406.85,0,0,0,0.0
2025-03-15 19:45:26.085615,CASH_IN,689.07,1385.9,696.83,2417.91,3106.98,1,0,0,0.0
2025-03-10 10:45:26.085617,CASH_IN,724.76,863.92,139.16,511.95,1236.71,0,0,0,0.0
2025-03-06 09:45:26.085619,CASH_IN,406.36,1330.73,924.37,966.21,1372.57,1,0,1,0.0
2025-03-15 04:45:26.085621,TRANSFER,536.56,4310.18,3773.62,957.63,1494.19,0,0,0,0.0
2025-03-15 21:45:26.085623,PAYMENT,414.03,2921.23,2507.2,579.48,993.51,0,0,1,0.0
2025-03-09 04:45:26.085625,PAYMENT,1132.58,3133.96,2001.38,2673.44,3806.02,0,0,0,0.0
2025-03-22 23:45:26.085627,CASH_IN,531.46,3472.11,2940.65,2.08,533.54,1,0,1,0.0
2025-02-28 00:45:26.085629,TRANSFER,635.45,1136.79,501.34,2494.33,3129.78,1,0,0,0.0
2025-03-09 22:45:26.085631,CASH_OUT,420.8,5454.57,5033.77,627.75,1048.55,0,1,0,0.0
2025-03-01 23:45:26.085633,CASH_OUT,356.11,2503.2,2147.09,1233.25,1589.36,1,0,1,0.0
2025-03-09 13:45:26.085635,TRANSFER,109.4,1890.84,1781.44,2169.72,2279.12,0,0,0,0.0
2025-03-11 19:45:26.085638,PAYMENT,829.96,3665.0,2835.04,3333.06,4163.02,1,0,0,0.0
2025-03-24 09:45:26.085640,PAYMENT,730.53,3000.95,2270.42,2543.35,3273.88,0,0,0,0.0
2025-03-01 00:45:26.085642,PAYMENT,409.67,4002.57,3592.9,1358.53,1768.2,0,0,0,0.0
2025-03-26 04:45:26.085644,CASH_OUT,229.89,4090.75,3860.86,1458.96,1688.85,0,0,1,0.0
2025-03-19 14:45:26.085646,TRANSFER,553.97,1470.13,916.16,87.52,641.49,1,0,1,0.0
2025-03-12 06:45:26.085648,CASH_OUT,350.69,2280.54,1929.85,2264.07,2614.76,1,0,0,0.0
2025-03-08 15:45:26.085650,CASH_OUT,433.39,636.21,202.82,1401.54,1834.93,0,0,0,0.0
2025-03-19 07:45:26.085652,TRANSFER,120.93,442.42,321.49,383.51,504.44,1,0,0,0.0
2025-03-20 22:45:26.085654,TRANSFER,565.12,3255.2,2690.08,2433.88,2999.0,1,0,0,0.0
2025-03-20 06:45:26.085656,CASH_OUT,571.1,3435.55,2864.45,3203.11,3774.21,0,0,0,0.0
2025-03-25 17:45:26.085658,CASH_IN,828.42,973.36,144.94,1285.99,2114.41,0,0,0,0.0
2025-03-24 19:45:26.085660,TRANSFER,454.78,924.19,469.41,825.03,1279.81,0,0,1,0.0
2025-03-26 11:45:26.085662,TRANSFER,399.93,2084.13,1684.2,806.16,1206.09,0,0,0,0.0
2025-03-12 10:45:26.085664,CASH_OUT,32.97,2227.08,2194.11,1981.98,2014.95,0,0,0,0.0
2025-03-24 07:45:26.085667,TRANSFER,830.29,5067.5,4237.21,69.14,899.43,0,0,0,0.0
2025-03-04 02:45:26.085669,CASH_IN,767.85,1059.59,291.74,1590.63,2358.48,0,0,1,0.0
2025-02-27 10:45:26.085671,PAYMENT,508.62,1743.04,1234.42,1012.78,1521.4,0,0,0,0.0
2025-03-22 12:45:26.085673,CASH_IN,101.23,2974.79,2873.56,2106.55,2207.78,0,0,0,0.0
2025-03-01 22:45:26.085675,PAYMENT,135.64,1474.7,1339.06,2198.22,2333.86,0,0,0,0.0
2025-03-11 14:45:26.085677,CASH_IN,335.87,1242.54,906.67,152.76,488.63,0,0,0,0.0
2025-02-27 03:45:26.085679,PAYMENT,6874.57,1119.41,41.65,0.0,3090.84,6,1,1,1.0
2025-03-15 08:45:26.085681,PAYMENT,587.1,2349.47,1762.37,2049.32,2636.42,1,0,0,0.0
2025-03-09 02:45:26.085683,PAYMENT,51.99,1736.46,1684.47,1271.29,1323.28,1,0,0,0.0
2025-02-27 14:45:26.085685,CASH_IN,621.26,3023.72,2402.46,983.4,1604.66,0,0,0,0.0
2025-03-27 03:45:26.085687,PAYMENT,248.26,2536.19,2287.93,990.3,1238.56,0,0,0,0.0
2025-03-19 06:45:26.085690,TRANSFER,343.34,2373.08,2029.74,1294.61,1637.95,0,1,0,0.0
2025-03-09 21:45:26.085692,PAYMENT,791.52,627.29,-164.23,382.42,1173.94,0,0,0,0.0
2025-03-03 18:45:26.085694,TRANSFER,729.65,1248.86,519.21,678.78,1408.43,0,0,0,0.0
2025-03-19 09:45:26.085696,PAYMENT,6141.43,3470.0,39.45,0.0,2573.14,7,0,1,1.0
2025-03-04 03:45:26.085698,PAYMENT,493.06,1022.48,529.42,814.13,1307.19,1,0,0,0.0
2025-03-21 06:45:26.085700,PAYMENT,764.91,2561.89,1796.98,2553.81,3318.72,1,1,0,0.0
2025-02-27 13:45:26.085702,DEBIT,324.16,2897.74,2573.58,1342.45,1666.61,1,0,1,0.0
2025-03-19 00:45:26.085704,CASH_IN,422.73,2810.4,2387.67,930.13,1352.86,1,0,0,0.0
2025-03-08 22:45:26.085706,CASH_IN,402.11,1178.86,776.75,1897.82,2299.93,0,0,1,0.0
2025-03-09 23:45:26.085708,PAYMENT,507.16,277.87,-229.29,1012.88,1520.04,0,0,0,0.0
2025-03-09 15:45:26.085710,DEBIT,114.05,31.66,-82.39,564.34,678.39,2,0,0,0.0
2025-03-07 11:45:26.085713,DEBIT,432.5,6456.4,6023.9,1094.47,1526.97,1,0,0,0.0
2025-03-07 15:45:26.085715,PAYMENT,4009.69,2683.14,37.83,0.0,1886.38,4,0,1,1.0
2025-03-22 04:45:26.085717,PAYMENT,172.24,4760.87,4588.63,864.97,1037.21,1,0,0,0.0
2025-03-10 23:45:26.085719,PAYMENT,101.2,750.33,649.13,395.62,496.82,1,0,0,0.0
2025-03-03 10:45:26.085721,PAYMENT,125.39,3872.48,3747.09,67.59,192.98,2,0,1,0.0
2025-03-13 21:45:26.085723,PAYMENT,1298.56,1284.78,-13.78,2280.12,3578.68,1,0,0,0.0
2025-03-11 02:45:26.085725,DEBIT,639.46,1956.58,1317.12,3011.81,3651.27,1,0,0,0.0
2025-02-26 18:45:26.085727,TRANSFER,418.92,1570.45,1151.53,1889.75,2308.67,0,0,0,0.0
2025-03-01 06:45:26.085729,PAYMENT,520.5,680.85,160.35,776.04,1296.54,1,0,0,0.0
2025-03-09 02:45:26.085731,PAYMENT,568.29,703.65,135.36,191.72,760.01,0,0,0,0.0
2025-03-18 22:45:26.085733,PAYMENT,307.87,1941.34,1633.47,1920.2,2228.07,0,0,0,0.0
2025-03-07 04:45:26.085735,PAYMENT,344.83,1119.38,774.55,1293.98,1638.81,0,0,0,0.0
2025-03-26 03:45:26.085737,PAYMENT,4429.94,2190.08,17.13,0.0,1180.6,7,1,1,1.0
2025-03-11 06:45:26.085739,CASH_IN,2108.04,743.26,4.79,0.0,753.78,8,1,1,1.0
2025-03-01 09:45:26.085741,CASH_OUT,380.92,3061.19,2680.27,210.23,591.15,0,0,0,0.0
2025-03-09 08:45:26.085744,PAYMENT,605.93,1310.05,704.12,3248.42,3854.35,0,0,0,0.0
2025-03-11 18:45:26.085746,TRANSFER,200.85,4455.4,4254.55,2346.33,2547.18,0,0,1,0.0
2025-03-13 02:45:26.085748,CASH_OUT,1282.98,1924.06,641.08,1155.01,2437.99,0,0,0,0.0
2025-03-08 23:45:26.085750,PAYMENT,725.95,1846.73,1120.78,1774.49,2500.44,0,0,0,0.0
2025-03-03 07:45:26.085752,CASH_OUT,118.97,4405.3,4286.33,1674.95,1793.92,0,0,0,0.0
2025-03-24 07:45:26.085754,CASH_IN,243.37,1257.08,1013.71,1595.02,1838.39,0,0,0,0.0
2025-03-04 05:45:26.085757,DEBIT,293.75,1389.64,1095.89,3691.97,3985.72,1,0,1,0.0
2025-02-27 16:45:26.085760,DEBIT,705.31,948.54,243.23,3190.54,3895.85,1,0,0,0.0
2025-03-20 23:45:26.085762,CASH_IN,647.14,2306.65,1659.51,3329.88,3977.02,2,0,0,0.0
2025-03-09 12:45:26.085764,TRANSFER,466.75,897.23,430.48,1896.95,2363.7,0,0,0,0.0
2025-03-12 07:45:26.085766,CASH_OUT,319.57,3165.0,2845.43,1094.62,1414.19,0,0,0,0.0
2025-03-08 18:45:26.085768,DEBIT,228.76,1930.13,1701.37,11.2,239.96,0,0,0,0.0
2025-03-17 16:45:26.085770,CASH_OUT,379.23,3258.34,2879.11,305.63,684.86,0,0,0,0.0
2025-03-03 23:45:26.085772,CASH_OUT,196.29,3089.28,2892.99,2716.92,2913.21,2,0,0,0.0
2025-03-16 12:45:26.085774,PAYMENT,380.34,1231.28,850.94,29.11,409.45,1,0,0,0.0
2025-03-22 05:45:26.085776,TRANSFER,5036.97,894.54,30.79,0.0,2183.89,7,0,1,1.0
2025-03-17 05:45:26.085778,CASH_OUT,268.63,1507.46,1238.83,162.24,430.87,0,0,0,0.0
2025-03-04 20:45:26.085780,TRANSFER,683.26,2013.3,1330.04,1383.21,2066.47,0,0,0,0.0
2025-03-07 05:45:26.085783,CASH_IN,729.03,2501.03,1772.0,226.36,955.39,1,0,0,0.0
2025-03-22 08:45:26.085785,DEBIT,176.12,2667.7,2491.58,2296.79,2472.91,0,0,0,0.0
2025-03-22 05:45:26.085787,CASH_IN,1022.55,1952.11,10.44,0.0,1454.26,7,1,1,1.0
2025-03-04 13:45:26.085789,DEBIT,820.68,978.23,157.55,529.25,1349.93,0,1,0,0.0
2025-03-20 08:45:26.085791,PAYMENT,765.32,1120.06,14.37,0.0,574.67,6,0,1,1.0
2025-03-22 06:45:26.085793,PAYMENT,482.75,2777.53,2294.78,1660.56,2143.31,1,0,0,0.0
2025-03-25 23:45:26.085795,DEBIT,6420.28,1024.72,23.85,0.0,2672.85,9,1,1,1.0
2025-03-23 19:45:26.085797,DEBIT,793.95,2840.35,2046.4,837.3,1631.25,1,0,0,0.0
2025-02-28 12:45:26.085799,TRANSFER,525.57,2889.44,2363.87,1118.2,1643.77,1,0,0,0.0
2025-02-25 22:45:26.085801,CASH_IN,752.22,4300.87,3548.65,908.59,1660.81,1,0,0,0.0
2025-03-19 01:45:26.085803,PAYMENT,483.22,1278.72,795.5,1114.67,1597.89,0,0,0,0.0
2025-03-12 01:45:26.085805,PAYMENT,805.47,1512.27,706.8,1453.25,2258.72,0,0,0,0.0
2025-03-24 05:45:26.085808,PAYMENT,113.88,1469.05,1355.17,366.97,480.85,2,0,0,0.0
2025-03-24 23:45:26.085810,PAYMENT,458.22,585.39,127.17,435.12,893.34,0,0,0,0.0
2025-03-09 11:45:26.085812,CASH_IN,125.9,565.81,439.91,1885.02,2010.92,0,1,0,0.0
2025-02-28 20:45:26.085814,TRANSFER,548.41,2758.51,2210.1,1212.48,1760.89,4,0,0,0.0
2025-03-06 14:45:26.085816,TRANSFER,429.15,4711.07,4281.92,3333.63,3762.78,0,0,0,0.0
2025-03-22 21:45:26.085818,CASH_IN,908.22,2871.14,1962.92,543.26,1451.48,1,0,0,0.0
2025-03-15 20:45:26.085820,PAYMENT,713.55,3486.19,2772.64,1006.57,1720.12,0,0,0,0.0
2025-03-24 14:45:26.085822,PAYMENT,342.17,933.0,590.83,1694.7,2036.87,0,0,1,0.0
2025-03-24 13:45:26.085824,TRANSFER,378.14,203.04,-175.1,1455.41,1833.55,1,0,0,0.0
2025-03-20 13:45:26.085827,CASH_IN,614.21,1636.97,1022.76,2757.18,3371.39,1,0,0,0.0
2025-03-07 01:45:26.085829,PAYMENT,1461.9,1064.37,7.22,0.0,2596.37,7,1,1,1.0
2025-03-14 17:45:26.085831,CASH_OUT,490.29,708.36,218.07,3165.83,3656.12,1,0,0,0.0
2025-02-27 08:45:26.085833,PAYMENT,895.01,2327.39,1432.38,438.88,1333.89,1,0,0,0.0
2025-03-12 05:45:26.085835,TRANSFER,251.26,221.12,-30.14,2443.52,2694.78,0,1,1,0.0
2025-03-11 15:45:26.085837,TRANSFER,2915.08,3239.72,33.98,0.0,688.08,6,1,1,1.0
2025-03-13 03:45:26.085839,CASH_IN,407.77,1400.84,993.07,2033.52,2441.29,1,0,0,0.0
2025-03-04 08:45:26.085841,PAYMENT,11362.38,1932.14,14.18,0.0,2654.85,7,0,1,1.0
2025-03-12 16:45:26.085843,DEBIT,682.47,2149.68,1467.21,673.56,1356.03,0,0,0,0.0
2025-03-10 02:45:26.085845,CASH_OUT,2841.8,1299.93,46.72,0.0,3748.39,10,0,1,1.0
2025-03-22 21:45:26.085847,DEBIT,730.44,3898.32,3167.88,512.91,1243.35,0,0,0,0.0
2025-03-03 23:45:26.085850,TRANSFER,750.62,408.67,-341.95,3675.47,4426.09,0,0,0,0.0
2025-03-06 17:45:26.085852,TRANSFER,642.07,3925.0,3282.93,2257.4,2899.47,1,0,0,0.0
2025-03-13 05:45:26.085854,CASH_OUT,609.58,1479.42,869.84,1702.92,2312.5,0,0,0,0.0
2025-03-11 11:45:26.085856,CASH_OUT,64.78,3381.12,3316.34,1321.69,1386.47,0,0,0,0.0
2025-03-05 05:45:26.085858,DEBIT,3813.72,2301.86,44.76,0.0,1662.64,8,0,1,1.0
2025-03-14 22:45:26.085860,PAYMENT,467.5,3275.75,2808.25,2062.2,2529.7,0,0,0,0.0
2025-03-21 15:45:26.085862,CASH_IN,663.64,1822.38,1158.74,172.5,836.14,0,1,1,0.0
2025-03-12 11:45:26.085864,PAYMENT,478.74,2357.65,1878.91,2187.81,2666.55,1,0,0,0.0
2025-03-06 15:45:26.085866,CASH_IN,728.95,3646.86,2917.91,1602.84,2331.79,1,1,0,0.0
2025-03-11 09:45:26.085868,TRANSFER,781.98,2143.77,1361.79,604.92,1386.9,0,0,0,0.0
2025-03-02 06:45:26.085870,PAYMENT,373.65,3995.12,3621.47,400.76,774.41,0,0,0,0.0
2025-03-15 18:45:26.085872,DEBIT,369.83,2528.3,2158.47,390.73,760.56,3,0,0,0.0
2025-02-28 21:45:26.085874,TRANSFER,364.66,900.92,44.24,0.0,3002.29,7,1,1,1.0
2025-03-07 07:45:26.085877,CASH_IN,5199.0,1467.78,0.6,0.0,4256.42,5,0,1,1.0
2025-03-22 19:45:26.085879,PAYMENT,409.79,3332.16,2922.37,1437.93,1847.72,0,0,0,0.0
2025-03-21 15:45:26.085881,TRANSFER,6127.35,140.33,4.61,0.0,2219.96,10,1,1,1.0
2025-03-09 07:45:26.085883,PAYMENT,562.17,3189.32,2627.15,2007.77,2569.94,1,0,0,0.0
2025-03-06 05:45:26.085885,DEBIT,354.34,1451.35,1097.01,1936.07,2290.41,0,0,0,0.0
2025-03-16 01:45:26.085887,TRANSFER,781.57,65.42,-716.15,875.74,1657.31,0,0,0,0.0
2025-03-23 07:45:26.085889,CASH_IN,404.54,2310.88,1906.34,2955.56,3360.1,1,0,0,0.0
2025-03-23 02:45:26.085891,DEBIT,350.6,949.71,599.11,2858.83,3209.43,0,0,0,0.0
2025-03-18 12:45:26.085893,CASH_IN,618.09,1142.56,524.47,2391.49,3009.58,2,0,1,0.0
2025-02-27 18:45:26.085895,CASH_IN,983.89,1061.4,77.51,3633.74,4617.63,0,0,0,0.0
2025-03-20 13:45:26.085897,TRANSFER,756.07,2172.34,1416.27,2429.14,3185.21,0,0,1,0.0
2025-03-05 18:45:26.085900,DEBIT,670.08,1415.05,744.97,712.56,1382.64,1,0,0,0.0
2025-03-15 14:45:26.085902,PAYMENT,1325.28,2586.42,1261.14,1594.88,2920.16,0,0,0,0.0
2025-03-05 21:45:26.085904,CASH_OUT,2475.17,3518.63,27.43,0.0,2908.2,4,1,1,1.0
2025-02-28 01:45:26.085906,PAYMENT,273.58,2812.53,2538.95,238.15,511.73,0,0,0,0.0
2025-03-01 21:45:26.085908,CASH_OUT,543.67,4707.96,4164.29,1172.66,1716.33,1,0,0,0.0
2025-03-20 14:45:26.085910,CASH_OUT,954.51,5077.02,4122.51,399.81,1354.32,0,0,0,0.0
2025-02-27 23:45:26.085912,CASH_OUT,217.49,1564.62,1347.13,3913.85,4131.34,1,0,0,0.0
2025-03-24 18:45:26.085914,PAYMENT,1026.37,271.07,-755.3,1988.68,3015.05,0,0,1,0.0
2025-03-23 15:45:26.085916,DEBIT,68.26,1566.3,1498.04,2215.61,2283.87,1,0,0,0.0
2025-03-22 13:45:26.085918,CASH_OUT,463.63,2177.53,1713.9,310.21,773.84,0,0,0,0.0
2025-03-16 07:45:26.085920,CASH_OUT,3844.63,5338.66,32.88,0.0,3386.45,9,0,1,1.0
2025-02-26 21:45:26.085922,TRANSFER,235.21,1437.8,1202.59,1873.26,2108.47,0,0,1,0.0
2025-03-04 03:45:26.085925,TRANSFER,313.63,2416.9,2103.27,658.07,971.7,1,0,0,0.0
2025-03-21 14:45:26.085927,DEBIT,738.99,978.26,239.27,2048.12,2787.11,1,0,0,0.0
2025-03-17 04:45:26.085929,CASH_OUT,932.47,1479.99,547.52,326.61,1259.08,2,0,0,0.0
2025-02-27 21:45:26.085931,CASH_IN,134.38,178.42,44.04,1567.83,1702.21,1,1,0,0.0
2025-03-10 23:45:26.085933,PAYMENT,554.07,194.1,-359.97,2403.32,2957.39,0,0,0,0.0
2025-03-07 03:45:26.085935,PAYMENT,466.01,4041.4,3575.39,1733.9,2199.91,0,0,0,0.0
2025-03-07 14:45:26.085937,PAYMENT,4849.34,3599.3,23.22,0.0,1245.18,4,1,1,1.0
2025-03-05 21:45:26.085939,PAYMENT,404.97,1445.6,1040.63,1817.42,2222.39,0,0,0,0.0
2025-03-19 18:45:26.085941,CASH_OUT,112.85,3595.07,3482.22,2522.68,2635.53,1,0,0,0.0
2025-03-26 14:45:26.085943,PAYMENT,962.69,39.64,-923.05,1259.57,2222.26,1,1,0,0.0
2025-03-04 04:45:26.085945,TRANSFER,847.8,1739.96,892.16,2118.91,2966.71,0,0,0,0.0
2025-03-05 14:45:26.085947,PAYMENT,468.8,2261.39,1792.59,2139.1,2607.9,0,0,0,0.0
2025-03-03 04:45:26.085949,TRANSFER,353.51,3899.08,3545.57,925.47,1278.98,3,0,0,0.0
2025-03-05 09:45:26.085952,PAYMENT,317.17,2296.31,1979.14,3000.42,3317.59,0,0,0,0.0
2025-03-21 07:45:26.085954,CASH_OUT,275.7,2817.13,2541.43,828.43,1104.13,2,0,0,0.0
2025-02-27 16:45:26.085956,CASH_OUT,606.15,1295.06,688.91,630.62,1236.77,2,0,1,0.0
2025-03-14 18:45:26.085958,PAYMENT,734.1,2395.94,1661.84,666.08,1400.18,0,0,0,0.0
2025-03-01 14:45:26.085960,CASH_IN,541.37,3896.54,3355.17,2976.55,3517.92,0,0,0,0.0
2025-03-03 04:45:26.085962,TRANSFER,474.1,424.76,-49.34,3268.43,3742.53,0,0,0,0.0
2025-02-26 11:45:26.085964,TRANSFER,540.02,3704.11,3164.09,2066.87,2606.89,1,0,0,0.0
2025-03-17 22:45:26.085966,PAYMENT,244.03,1685.04,1441.01,922.72,1166.75,0,0,0,0.0
2025-03-23 04:45:26.085968,CASH_IN,350.13,108.93,-241.2,4990.94,5341.07,0,0,0,0.0
2025-03-02 23:45:26.085970,DEBIT,450.1,1599.3,1149.2,1478.49,1928.59,0,0,0,0.0
2025-03-10 01:45:26.085972,CASH_OUT,709.0,3935.12,3226.12,716.9,1425.9,0,0,0,0.0
2025-03-18 10:45:26.085974,CASH_IN,913.66,1276.5,362.84,2729.6,3643.26,1,0,0,0.0
2025-03-10 11:45:26.085976,PAYMENT,431.26,2449.01,2017.75,1354.67,1785.93,0,0,0,0.0
2025-03-10 19:45:26.085979,TRANSFER,186.56,419.78,233.22,4008.61,4195.17,1,0,1,0.0
2025-02-25 15:45:26.085981,CASH_OUT,510.69,738.5,227.81,484.39,995.08,0,0,0,0.0
2025-02-26 02:45:26.085983,PAYMENT,1103.45,384.89,-718.56,1283.06,2386.51,0,0,0,0.0
2025-03-06 15:45:26.085985,PAYMENT,212.66,3519.21,3306.55,3339.37,3552.03,0,0,0,0.0
2025-03-08 01:45:26.085987,CASH_IN,765.75,1923.75,1158.0,2085.76,2851.51,0,1,0,0.0
2025-02-26 15:45:26.085989,CASH_OUT,7420.46,3649.54,19.2,0.0,2045.21,6,0,1,1.0
2025-03-24 00:45:26.085991,TRANSFER,392.0,3737.17,3345.17,392.92,784.92,1,0,0,0.0
2025-03-02 06:45:26.085993,PAYMENT,2503.83,862.77,16.78,0.0,426.63,9,0,1,1.0
2025-02-26 19:45:26.085995,CASH_IN,672.49,4350.5,3678.01,53.68,726.17,0,0,0,0.0
2025-03-12 05:45:26.085997,CASH_OUT,605.97,1183.43,577.46,2666.15,3272.12,2,0,0,0.0
2025-03-20 15:45:26.086000,PAYMENT,708.43,3500.54,2792.11,2442.75,3151.18,0,0,1,0.0
2025-03-25 10:45:26.086002,TRANSFER,4915.73,3439.24,30.43,0.0,3247.4,6,1,1,1.0
2025-03-06 03:45:26.086004,CASH_OUT,550.11,2097.55,1547.44,173.97,724.08,0,0,0,0.0
2025-03-13 17:45:26.086006,PAYMENT,142.33,2099.99,1957.66,1150.73,1293.06,0,0,0,0.0
2025-03-22 14:45:26.086008,CASH_OUT,519.99,2480.69,1960.7,1891.35,2411.34,1,1,0,0.0
2025-03-13 09:45:26.086010,CASH_OUT,572.47,2173.16,1600.69,3012.83,3585.3,1,1,0,0.0
2025-03-21 07:45:26.086012,CASH_IN,5492.93,1414.79,15.78,0.0,2813.37,9,1,1,1.0
2025-03-03 11:45:26.086014,TRANSFER,440.97,1286.15,845.18,1658.29,2099.26,0,0,0,0.0
2025-03-13 23:45:26.086016,PAYMENT,377.28,1426.79,1049.51,386.07,763.35,1,0,0,0.0
2025-03-08 23:45:26.086018,TRANSFER,511.27,3827.32,36.97,0.0,2670.65,7,0,1,1.0
2025-03-26 21:45:26.086021,TRANSFER,664.22,382.51,-281.71,1166.0,1830.22,0,0,0,0.0
2025-03-06 20:45:26.086023,TRANSFER,13566.69,1254.74,40.45,0.0,1696.15,8,1,1,1.0
2025-02-26 05:45:26.086025,CASH_OUT,433.22,1511.09,1077.87,438.54,871.76,0,0,0,0.0
2025-03-15 11:45:26.086027,CASH_OUT,635.59,1657.85,1022.26,2320.26,2955.85,0,0,0,0.0
2025-02-25 10:45:26.086029,DEBIT,335.65,2445.16,2109.51,2359.26,2694.91,0,0,0,0.0
2025-03-22 16:45:26.086031,TRANSFER,115.61,22.37,-93.24,1717.26,1832.87,1,0,0,0.0
2025-03-07 10:45:26.086033,TRANSFER,630.27,3537.97,2907.7,1390.16,2020.43,1,0,1,0.0
2025-03-26 12:45:26.086035,CASH_IN,508.46,3330.43,2821.97,51.08,559.54,0,0,0,0.0
2025-03-12 21:45:26.086037,PAYMENT,215.67,3011.5,2795.83,1974.93,2190.6,0,0,0,0.0
2025-02-26 23:45:26.086039,TRANSFER,6122.3,1688.66,4.04,0.0,3189.19,7,1,1,1.0
2025-03-03 20:45:26.086041,CASH_IN,2712.76,892.47,45.72,0.0,835.99,5,1,1,1.0
2025-03-14 02:45:26.086043,PAYMENT,522.17,1512.2,990.03,1511.86,2034.03,1,0,1,0.0
2025-03-22 04:45:26.086046,PAYMENT,373.41,2091.3,1717.89,2503.32,2876.73,0,0,0,0.0
